x;y;dbmsnr;hzbnr01;typ
564101,58;340765,5;6002365;318808;gw
470921,97;490161,47;4002510;324129;gw
597210,84;361212,17;6002503;325985;gw
574292,33;511097,75;3002583;315663;gw
458158,15;445150,86;4002587;324897;gw
447942,43;405471,86;6003475;349860;gw
576068,12;364458,98;6003127;343491;gw
482679,8;295035,12;2002568;354985;gw
527616,95;474302,5;3002694;322990;gw
573406,85;316758,61;6002333;318485;gw
605910,32;436484,3;3002700;326595;gw
452765,22;453359,36;4002576;324780;gw
139989,27;391505,55;8002180;327973;gw
388372,13;464008,4;4002535;324376;gw
130517,46;404344,6;8002103;322164;gw
666203,6;441164,41;1002026;305755;gw
662957,34;439743,02;1002420;345884;gw
631875,55;482816,21;9002210;341024;gw
568869,99;326029,04;6002632;329797;gw
598146,31;489678,93;3002384;304261;gw
505367,29;363631,3;6003423;353102;gw
581457,44;316527,45;6002265;315176;gw
400993,15;492071,7;4003275;344804;gw
571374,66;320350,99;6002593;329409;gw
258292,74;377423,9;7002201;339259;gw
498479,62;479953,51;4002384;316679;gw
463857,93;480308,24;4002124;307819;gw
557162,56;353599,11;6002543;328898;gw
482200,54;484418,33;4002403;323014;gw
450669,77;489646,2;4002072;307298;gw
595630,28;342205,16;6003046;340513;gw
505070,87;392615,45;6003268;340901;gw
174917,46;365524,7;7004695;358978;gw
472635,54;490954,93;4003115;378414;gw
574682;492701,63;3002687;322925;gw
319213,41;394952,39;7004640;358366;gw
466460,63;292691,59;2002112;338194;gw
669034,94;454051,98;1002293;335893;gw
451771,74;487602,34;4002078;307355;gw
616113,73;499730,17;3002311;303537;gw
331800,74;344587,52;7005046;361048;gw
440598,92;465144,1;4002398;316810;gw
470461,74;482867,74;4002921;377804;gw
575793,73;521617,59;3002874;331843;gw
559805,31;344026,31;6003082;340620;gw
473605,25;484030,93;4002827;377978;gw
472296,45;307762,43;2002106;338053;gw
312624,15;410526,53;7004173;346759;gw
550919,44;318882,4;6002850;340448;gw
118535,13;403093,14;8002139;327528;gw
484848,36;473032,41;3002760;327197;gw
589987,78;368343,42;6003456;349589;gw
514916,8;319986,51;2002282;338525;gw
379573,16;432974,58;5002115;321166;gw
632293,35;459792,24;11002055;317347;gw
601171,57;334922,61;6003050;340554;gw
130732,88;370760,69;8002087;321992;gw
292212,87;395048,66;7002049;330704;gw
552379,66;344074,37;6003601;356840;gw
271100,14;379221,06;7002209;339333;gw
426171,95;476217,97;4002584;324863;gw
637814,48;452859,3;1002342;345223;gw
676013,73;473077,62;1002265;335570;gw
546212,47;314721,75;6003568;356543;gw
123134,37;373146,15;8002309;321968;gw
625092,97;493812,97;3002289;303313;gw
122364,13;376088,86;8002400;322008;gw
554775,76;338822,64;6002808;340083;gw
289125,22;381373,54;7004415;342972;gw
287431,69;392428,11;7002024;330456;gw
604765,37;315910,25;6003384;349431;gw
438750,49;298641,41;2002064;317800;gw
585077,24;314213,77;6002216;314682;gw
461516,35;476929,32;4002753;375188;gw
379840,38;483497,93;4002832;374256;gw
492769,97;482666,5;4002173;308304;gw
470696,68;489136,6;4002894;378596;gw
391799,11;458661,32;4002539;324418;gw
445280,61;466805,84;4002627;376673;gw
596261,63;491089,96;3002381;304238;gw
471331,16;493826,24;4002432;323329;gw
472715,73;493423,45;4002693;376988;gw
593981,48;495517,78;3002380;304220;gw
463513,76;492295,89;4003068;374678;gw
606221;312514,7;6002391;319061;gw
563695,56;342968,74;6002224;314765;gw
140831,52;396478,66;8002163;327809;gw
618073,17;432009,19;3002529;313601;gw
488254,34;318842,55;2002285;338582;gw
385586,82;416965,39;5002014;319954;gw
307703,71;405053,39;7004450;342865;gw
476766,35;300801,27;2002543;354324;gw
121003,73;389993,21;8002186;328039;gw
562120,32;337609,95;6002090;310805;gw
365405,14;320846,54;7004904;371625;gw
559249,39;356374,55;6002684;332817;gw
479331,28;341695,89;2002290;338681;gw
519250,55;374961,56;6003405;349167;gw
386822,17;409800,57;5002003;319848;gw
528062,84;473125,77;3002898;337089;gw
612730,03;500894,08;3002603;315978;gw
630549,4;487368,4;9002087;312900;gw
608930,85;430858,65;3002009;300103;gw
633389,73;478404,48;9002270;350058;gw
673109,03;444767,45;1002330;345298;gw
249497,88;376144,43;7004766;371245;gw
411718,93;320998,31;2002319;351775;gw
118498,22;375798,11;8002021;321315;gw
188323;345367,16;7004289;342410;gw
665186,14;450523,74;1002332;345314;gw
671869,21;433438,86;1002391;345678;gw
623540,68;485174,8;9002171;333260;gw
617629,89;436906,1;3002598;315838;gw
486047,14;302873,47;2002560;354712;gw
486383,41;473166,13;3002764;327239;gw
625362,65;358567,82;1002304;336008;gw
448052,64;496170,87;4002056;307132;gw
577172,48;362152,67;6003129;343525;gw
558636,96;352149,38;6003256;340786;gw
559496,16;352204,51;6002295;315473;gw
252425,44;375862,44;7004756;371328;gw
635981,76;479112,8;9002264;350215;gw
486179,15;515479,34;4002596;316984;gw
613936,84;438188,01;3003140;359695;gw
450179,53;472212,89;4002986;376574;gw
458146,54;356083,76;6003593;356774;gw
521323,78;388808,7;6002857;340323;gw
329993,74;316617,42;7005060;371708;gw
474754,54;487986,23;4002874;377986;gw
505825,2;464244,58;3002905;337154;gw
433792,59;411361,47;6003496;353342;gw
623430,53;483260,63;9002154;330167;gw
666787,07;447002,34;1002143;319418;gw
559373,5;353907,42;6002034;310243;gw
616622,27;474948,81;9002070;312736;gw
122371,26;398730,66;8002561;357178;gw
472749,26;302543,37;2002104;338012;gw
428216,11;295571,21;2002385;351924;gw
657285,63;463625,57;1002000;300137;gw
670146,05;431368,33;1002060;306092;gw
479118,23;480419,37;4002451;323519;gw
649125,98;401750,23;1002280;335737;gw
551332,11;366167,92;6002371;318865;gw
531618,85;475046,88;3002656;322610;gw
444431,36;470480,17;4002108;307652;gw
438275,87;464763,99;4003019;374785;gw
596490,71;316912,77;6002177;311670;gw
197443,74;358308,84;7004260;342311;gw
122689,75;399679,96;8002563;379735;gw
392677,59;455078,3;4002546;324483;gw
498500,43;301330,44;2900073;360008;gw
624135,55;473511,57;3002140;301796;gw
632305,02;460534,3;11002074;317537;gw
276200,92;382341,75;7002272;346064;gw
454782,27;495294,89;4002010;306670;gw
500379,46;481694,02;4002379;316620;gw
121424,07;375437,05;8002033;321430;gw
633334,51;482813,69;9002241;341636;gw
445892,87;469682,48;4002990;376657;gw
495288,13;482349,19;4002223;308809;gw
617675,03;363284,53;1002300;335968;gw
245500,86;374994,8;7002013;330340;gw
402047,62;478981,58;4003370;359661;gw
584282,15;495479,56;3002385;304279;gw
576877,75;502731,57;3002266;303081;gw
645910,97;398372,39;1002287;335836;gw
449839,71;405924,09;6003498;353383;gw
299613,44;398599,7;7002143;334656;gw
498346,91;477437,34;4002205;308627;gw
550936,86;365859,58;6002683;332809;gw
378464,64;482861,73;4002646;374231;gw
457919,33;488895,8;4002278;314120;gw
579669,97;317479,06;6003625;358606;gw
450452,53;354819,41;6003325;343699;gw
473247,01;491796,49;4002690;376780;gw
295594,72;397121,56;7004192;346882;gw
450358,43;491570,46;4003057;374777;gw
475265,83;300590,05;2900112;361592;gw
616701,76;501814,06;3002314;303560;gw
499980,8;440846,26;4003343;381368;gw
561460,75;348496,79;6002539;328856;gw
371783,82;432168,75;5002262;347989;gw
244902,53;375403,97;7002126;334482;gw
439271,73;464362,98;4003199;379420;gw
501132,1;366493,85;6003647;358697;gw
571831,61;341961,75;6003609;356915;gw
252113,77;374642,2;7002219;339440;gw
471786,82;503872,22;4002592;324947;gw
550221,18;360837,25;6003486;349951;gw
450066,61;494651,4;4003146;374819;gw
683330,72;463334,29;1002369;345595;gw
633459,5;482115,68;9002231;341438;gw
489279,3;368244,72;6002725;336222;gw
494472,74;476605,8;3002175;302174;gw
578211,53;507687,75;3002267;303099;gw
450119,95;493184,43;4002579;324814;gw
334222,76;375980,91;5002273;347856;gw
125250,14;405525,47;8002090;322032;gw
593670,57;364032,75;6003117;343392;gw
135715,96;365171,29;8002434;378950;gw
260168,25;376948,49;7004366;342774;gw
117471,65;377413,24;8002149;327627;gw
632993,57;459913,03;11002061;317404;gw
474491,61;491917,34;4002698;376681;gw
510162,25;368102,05;6003414;349035;gw
458920,12;491388,78;4002026;306837;gw
254050,74;376608,49;7004759;371153;gw
647620,99;497162,7;3002590;315739;gw
567337,9;327027,49;6002444;325399;gw
642678,29;416357,82;1002271;335638;gw
330545,7;402677,36;7002005;330266;gw
429815,79;431533,27;4003170;344218;gw
597582,79;500289,46;3002743;327023;gw
570020,33;327097,79;6002756;336537;gw
631771,89;485305,78;9002206;333963;gw
122804,55;390229,99;8002187;328047;gw
555791,85;311954,83;6003103;340596;gw
122514,55;399920,49;8002562;379727;gw
610450,78;350007,25;6003347;343665;gw
522736,68;379643,71;6002720;336172;gw
192748,74;367049,8;7004613;358309;gw
451643,79;493403,83;4002004;306613;gw
456733,59;401250,31;6002716;336131;gw
587936,08;325674,22;6003529;356501;gw
440141,07;337529,2;2002349;351700;gw
253654,34;375530,17;7004587;358226;gw
370348,88;449672,68;5002072;321042;gw
381282,1;427504,59;5002029;320606;gw
380609,05;483346,69;4002833;374272;gw
552022,84;370149,92;6003254;340760;gw
498796,63;482299,85;4002329;314633;gw
196123,47;409768,38;7004566;358192;gw
127290,56;406086,93;8002111;322248;gw
203608,07;402435,45;7002220;339457;gw
524029,23;381090,95;6002651;329987;gw
254801,98;374585,79;7002314;346312;gw
146185,6;386076,33;8002257;332338;gw
133823,76;366590,3;8002343;352286;gw
365656,25;455142,06;5002078;321109;gw
620671,03;481012,01;9002192;333682;gw
460987,95;489060,05;4003071;374751;gw
436331,83;463275,54;4003024;374884;gw
571727,71;481411,02;3002856;331660;gw
576074,12;492612,48;3002679;322842;gw
459834,9;490242,79;4002098;307553;gw
624372,89;482900,34;9002148;330100;gw
592932,94;322727,41;6003318;343269;gw
483547,65;484781,38;4002665;376368;gw
378018,73;483424,56;4002638;374199;gw
482592,13;482268,27;4002149;308064;gw
583521,7;352124,47;6003134;343558;gw
612860,39;429746,95;3002106;301440;gw
641930,09;414726,82;1002270;335620;gw
639100,26;442474,46;1002503;353490;gw
589527,09;368900,87;6003122;343442;gw
622513,86;494209,71;3002821;331306;gw
532339,52;476692,04;3002251;302935;gw
116979,16;377488,43;8002467;379230;gw
510576,9;366971,74;6002648;329953;gw
599311,6;318922,46;6002181;311712;gw
520849,65;545774,74;3002834;331447;gw
680718,04;429909,38;1002227;335182;gw
633432,16;456748,19;11002081;326553;gw
663298,96;431799,93;1002326;345207;gw
577222,36;329800,31;6003307;343152;gw
279963,65;387207,13;7004708;359059;gw
672589,32;466178,31;1002368;345587;gw
168154,59;349841,05;7004700;359000;gw
481164,97;301263,98;2002105;338038;gw
332082,34;403849,23;7004394;342915;gw
663309,07;449671,48;1002188;326298;gw
645259,32;401405,27;1002279;335729;gw
197979,12;409757,11;7002266;342048;gw
635346,24;463619,93;3002572;314054;gw
663194,24;449280,74;1002142;316174;gw
634398,99;478175,59;9002142;330035;gw
535487,25;464697,54;3002838;331488;gw
393664,51;463505,05;4003165;344176;gw
604257,88;313374,44;6002191;311811;gw
387351,63;413195,11;5002011;319921;gw
485890,12;325189,88;2002144;338855;gw
189531,21;403830,8;7004318;342659;gw
620752,44;458186,75;3002083;301150;gw
372248,63;446846,65;5002066;320978;gw
495006,79;369895,64;6003094;340679;gw
508561,59;464142,17;3002839;331496;gw
361379,68;392282,71;5002157;347732;gw
486915,25;376334,05;6003594;356790;gw
456194,91;474815,6;4003101;376004;gw
565860,93;334646,79;6002085;310755;gw
442737,43;394488,63;6002680;332775;gw
125721,17;406159,2;8002101;322149;gw
435719,85;461823,55;4003033;375006;gw
269725,57;379979,3;7004823;360156;gw
